"id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
2974,"functional",-10.12936102,37.86493223,"Lindi","vwc","enough",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
71491,"non-functional",-10.26794206,38.7670864,"Lindi","vwc","dry",103,"Other","GOVERNMENT OF TANZANIA"
9623,"functional",-9.80882191,37.92696283,"Lindi","parastatal","insufficient",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
35958,"functional",-9.94317017,37.90959338,"Lindi","vwc","enough",450,"Other","Other"
25419,"non-functional",-9.61491462,37.84870709,"Lindi","vwc","dry",250,"Other","Other"
30394,"non-functional",-9.79929984,37.91762159,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
69391,"non-functional",-9.80740216,37.91427594,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
39766,"non-functional",-9.94535512,37.90504387,"Lindi","vwc","dry",250,"Other","Other"
40872,"non-functional",-9.75383038,37.84495564,"Lindi","vwc","dry",250,"Other","Other"
37185,"non-functional",-10.21942523,37.89633419,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
43744,"functional",-9.80267157,37.91497642,"Lindi","vwc","enough",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
23034,"functional",-9.80666848,37.92038507,"Lindi","vwc","enough",350,"Other","Other"
20211,"non-functional",-9.61461901,37.8485304,"Lindi","vwc","dry",250,"Other","Other"
3498,"non-functional",-9.72268444,37.84501803,"Lindi","vwc","dry",250,"Other","Other"
12511,"non-functional",-9.79883693,37.91449141,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
46974,"non-functional",-9.80974447,37.94790851,"Lindi","parastatal","dry",646,"Other","Other"
15047,"functional",-9.61457971,37.84810921,"Lindi","vwc","enough",250,"Other","Other"
10145,"non-functional",-9.79344745,37.90632269,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
24902,"functional",-9.80664154,37.91370069,"Lindi","vwc","enough",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
45811,"functional",-9.61510059,37.84851965,"Lindi","vwc","enough",350,"Other","Other"
18640,"non-functional",-9.94107408,37.90991237,"Lindi","parastatal","dry",780,"Other","Other"
11549,"non-functional",-9.94300157,37.90918211,"Lindi","vwc","dry",250,"Other","Other"
23003,"functional",-9.94285805,37.90668996,"Lindi","vwc","enough",350,"Other","Other"
56294,"non-functional",-9.75432795,37.84428885,"Lindi","vwc","dry",250,"Other","Other"
14440,"functional",-9.79791352,37.91642972,"Lindi","parastatal","enough",1500,"Other","Other"
44367,"non-functional",-9.83672006,37.87251639,"Lindi","vwc","dry",250,"Other","Other"
36935,"functional",-9.80096778,37.92573545,"Lindi","wug","enough",250,"Other","Other"
47379,"functional-needs-repair",-9.7978332,37.91618883,"Lindi","parastatal","seasonal",1500,"Other","Other"
42237,"non-functional",-9.72037346,37.8337809,"Lindi","vwc","dry",250,"Other","Other"
19285,"non-functional",-9.83981753,37.85940442,"Lindi","vwc","dry",250,"Other","Other"
30484,"functional",-9.79498554,37.90104087,"Lindi","parastatal","insufficient",600,"Other","Other"
16486,"non-functional",-10.22133362,37.8887867,"Lindi","vwc","insufficient",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
44780,"non-functional",-9.87409437,37.88656156,"Lindi","vwc","dry",250,"Other","Other"
33038,"non-functional",-10.12017946,37.86209052,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
14197,"non-functional",-10.12263412,37.86161611,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
27832,"non-functional",-10.12263836,37.8665793,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
50083,"non-functional",-9.87666647,37.88212052,"Lindi","vwc","dry",250,"Other","Other"
17224,"non-functional",-10.12138145,37.86353848,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
34350,"non-functional",-10.12068415,37.86001044,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
35383,"non-functional",-9.8458499,37.87103974,"Lindi","vwc","dry",350,"Other","Other"
45034,"non-functional",-9.84695754,37.86814757,"Lindi","vwc","dry",350,"Other","Other"
22966,"functional",-9.6200528,37.84933674,"Lindi","vwc","seasonal",400,"Other","Other"
36415,"non-functional",-10.12118445,37.86114005,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
45676,"functional",-10.18682983,39.00557993,"Lindi","vwc","enough",95,"Other","WORLD BANK"
28712,"functional",-10.18674134,39.00515091,"Lindi","vwc","enough",180,"Other","WORLD BANK"
30648,"non-functional",-9.5397358,37.83606705,"Lindi","vwc","dry",250,"Other","Other"
71732,"non-functional",-10.13806733,39.39625174,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
24404,"non-functional",-9.53774615,37.83389833,"Lindi","vwc","dry",250,"Other","Other"
29393,"non-functional",-9.5391444,37.83591715,"Lindi","vwc","dry",250,"Other","Other"
62552,"non-functional",-10.12202335,37.86524918,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
26338,"functional",-9.53901003,37.83539304,"Lindi","vwc","enough",350,"Other","WORLD BANK"
10251,"non-functional",-9.86772888,37.8803915,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
3036,"non-functional",-9.69268903,37.77458507,"Lindi","vwc","dry",250,"Other","Other"
45333,"non-functional",-9.86666434,37.88218583,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
60193,"non-functional",-10.13877426,39.3934823,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
45386,"non-functional",-9.52034219,37.8425512,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
37360,"non-functional",-10.08415258,37.8003546,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
24916,"functional",-10.1407528,39.39368797,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
51745,"non-functional",-10.14416442,39.39603991,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
55290,"non-functional",-10.08422225,37.80052245,"Lindi","vwc","dry",350,"Other","TASAF"
72942,"non-functional",-9.69527912,37.76799962,"Lindi","vwc","dry",250,"Other","Other"
13412,"non-functional",-10.0834798,37.79808793,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
19812,"non-functional",-10.08471818,37.8020735,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
52887,"functional-needs-repair",-10.08163082,37.79702169,"Lindi","parastatal","seasonal",500,"Other","Other"
5676,"non-functional",-9.870742,37.87604238,"Lindi","vwc","dry",350,"DWE","GOVERNMENT OF TANZANIA"
8533,"non-functional",-9.8696226,37.87668401,"Lindi","vwc","dry",350,"DWE","GOVERNMENT OF TANZANIA"
58642,"non-functional",-10.08249511,37.79482782,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
20592,"non-functional",-9.8695136,37.87775913,"Lindi","vwc","dry",350,"DWE","GOVERNMENT OF TANZANIA"
51257,"non-functional",-9.86853135,37.87891702,"Lindi","vwc","dry",350,"DWE","GOVERNMENT OF TANZANIA"
62827,"functional",-10.08037621,37.79145971,"Lindi","vwc","enough",350,"Other","TASAF"
56798,"non-functional",-9.86789146,37.87591783,"Lindi","vwc","dry",350,"DWE","GOVERNMENT OF TANZANIA"
51207,"non-functional",-10.09233507,39.37204873,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
22050,"non-functional",-9.6994999,37.77136374,"Lindi","vwc","dry",350,"Other","TASAF"
26105,"non-functional",-10.10999316,39.3320506,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
5140,"non-functional",-10.10729067,39.33218639,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
8661,"non-functional",-10.11060545,39.33379199,"Lindi","wua","insufficient",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
69246,"non-functional",-9.67405402,37.59481056,"Lindi","vwc","dry",350,"Other","Other"
32088,"non-functional",-10.15213995,39.27663544,"Lindi","wua","insufficient",352,"Other","WORLD BANK"
16123,"non-functional",-9.68346059,37.59809896,"Lindi","vwc","dry",350,"Other","Other"
52472,"non-functional",-10.14571686,39.27044712,"Lindi","wua","insufficient",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
68678,"non-functional",-10.14393078,39.27053185,"Lindi","wua","insufficient",254,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
52319,"non-functional",-10.14191115,39.26753916,"Lindi","wua","insufficient",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
42309,"non-functional",-10.14905313,39.2739239,"Lindi","wua","insufficient",235,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
28556,"non-functional",-9.68103873,37.59308321,"Lindi","vwc","dry",350,"Other","Other"
72308,"non-functional",-9.68039575,37.59580539,"Lindi","vwc","dry",350,"Other","Other"
63231,"non-functional",-9.71812139,37.72594077,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
29523,"non-functional",-10.14750269,39.26870318,"Lindi","wua","insufficient",302,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
21514,"functional",-10.14546586,39.27218867,"Lindi","wua","insufficient",3127,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
1416,"functional",-10.12432486,39.27711769,"Lindi","wua","insufficient",3560,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
32245,"functional",-9.69904756,37.71138317,"Lindi","vwc","enough",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
63798,"functional",-9.71930721,37.71071833,"Lindi","vwc","enough",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
33333,"functional",-9.72796557,37.76239409,"Lindi","vwc","enough",350,"Other","TASAF"
68527,"non-functional",-10.11224325,39.24717527,"Lindi","wua","insufficient",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
71162,"functional",-10.11473051,39.24616662,"Lindi","wua","insufficient",1800,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
10292,"non-functional",-10.11463864,39.24643118,"Lindi","wua","enough",256,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
46029,"non-functional",-9.9244271,37.60292727,"Lindi","vwc","dry",250,"GOVERNMENT","GOVERNMENT OF TANZANIA"
55395,"functional",-9.92340253,37.60247323,"Lindi","vwc","enough",350,"Other","WORLD BANK"
27803,"non-functional",-9.92966645,37.60996276,"Lindi","vwc","dry",350,"GOVERNMENT","GOVERNMENT OF TANZANIA"
25889,"non-functional",-8.584158,39.0592349,"Lindi","vwc","enough",286,"DWE","GOVERNMENT OF TANZANIA"
67815,"functional",-8.53129472,39.02077301,"Lindi","vwc","enough",350,"Other","Other"
55024,"non-functional",-8.54902978,39.08053067,"Lindi","vwc","enough",530,"DWE","GOVERNMENT OF TANZANIA"
37714,"functional",-8.5252101,39.01242124,"Lindi","vwc","enough",400,"DWE","GOVERNMENT OF TANZANIA"
36083,"functional",-8.5361886,39.02733928,"Lindi","vwc","enough",268,"DWE","GOVERNMENT OF TANZANIA"
53011,"functional",-8.59261757,39.04724278,"Lindi","vwc","enough",217,"DWE","GOVERNMENT OF TANZANIA"
30193,"functional",-8.53784036,39.12726914,"Lindi","vwc","enough",430,"DWE","GOVERNMENT OF TANZANIA"
44403,"functional",-8.55724591,39.05530007,"Lindi","vwc","enough",287,"DWE","GOVERNMENT OF TANZANIA"
39773,"non-functional",-8.55498071,39.00177558,"Lindi","vwc","insufficient",287,"DWE","GOVERNMENT OF TANZANIA"
43462,"non-functional",-8.53982636,38.99380555,"Lindi","vwc","insufficient",256,"DWE","GOVERNMENT OF TANZANIA"
57822,"non-functional",-8.47721491,39.06162756,"Lindi","vwc","insufficient",230,"DWE","GOVERNMENT OF TANZANIA"
22882,"functional",-8.54002459,39.12656128,"Lindi","vwc","enough",270,"DWE","GOVERNMENT OF TANZANIA"
67096,"non-functional",-8.58118092,38.80208055,"Lindi","vwc","enough",360,"DWE","WORLD BANK"
68698,"functional",-8.58151097,38.80221888,"Lindi","other","dry",430,"DWE","GOVERNMENT OF TANZANIA"
67792,"functional",-8.57523049,38.80954411,"Lindi","vwc","enough",386,"DWE","WORLD BANK"
31093,"functional",-8.54656179,38.79443762,"Lindi","vwc","enough",290,"DWE","WORLD BANK"
48882,"functional",-8.57841919,38.81243786,"Lindi","vwc","enough",256,"DWE","WORLD BANK"
59485,"functional",-8.5630677,38.80448817,"Lindi","vwc","enough",270,"DWE","WORLD BANK"
28564,"functional",-8.78480485,39.18543823,"Lindi","wug","enough",299,"DWE","GOVERNMENT OF TANZANIA"
46108,"non-functional",-8.38908069,39.17836138,"Lindi","vwc","enough",398,"Other","Other"
6080,"functional",-8.29476959,39.22315126,"Lindi","vwc","enough",324,"Other","Other"
28449,"functional",-8.38886369,39.19313485,"Lindi","private operator","insufficient",236,"Other","Other"
28646,"functional",-8.3889712,39.27013559,"Lindi","vwc","enough",1360,"Other","Other"
45631,"non-functional",-8.28553911,39.21590985,"Lindi","vwc","enough",325,"DWE","GOVERNMENT OF TANZANIA"
44621,"non-functional",-8.32794585,39.24197751,"Lindi","vwc","enough",211,"Other","Other"
26136,"functional",-8.38986586,39.28451091,"Lindi","vwc","enough",212,"DWE","GOVERNMENT OF TANZANIA"
71952,"functional",-8.28530325,39.21461786,"Lindi","vwc","enough",356,"DWE","GOVERNMENT OF TANZANIA"
12613,"non-functional",-8.38603028,39.19733151,"Lindi","vwc","insufficient",236,"DWE","GOVERNMENT OF TANZANIA"
31306,"functional",-8.38740844,39.24615769,"Lindi","vwc","enough",356,"Other","Other"
39963,"non-functional",-8.39461741,39.1536596,"Lindi","vwc","enough",365,"DWE","GOVERNMENT OF TANZANIA"
73283,"functional",-8.38604717,39.18590872,"Lindi","vwc","insufficient",230,"DWE","GOVERNMENT OF TANZANIA"
42025,"functional",-8.3873517,39.24414224,"Lindi","vwc","enough",430,"Other","Other"
22460,"non-functional",-8.2853958,39.21610265,"Lindi","vwc","enough",214,"Other","Other"
46318,"functional",-8.54354457,38.92551598,"Lindi","other","seasonal",387,"DWE","GOVERNMENT OF TANZANIA"
66848,"functional",-8.45678423,39.02767788,"Lindi","vwc","enough",360,"Other","WORLD BANK"
66773,"functional",-8.42212337,38.88103677,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
29035,"functional",-8.42915216,38.8788154,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
20761,"non-functional",-8.48081093,38.90382412,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
36900,"functional",-8.48195261,38.9225134,"Lindi","other","seasonal",560,"DWE","GOVERNMENT OF TANZANIA"
63540,"non-functional",-8.40465558,38.88830954,"Lindi","vwc","enough",369,"DWE","GOVERNMENT OF TANZANIA"
24892,"functional",-8.46366772,38.89897827,"Lindi","vwc","enough",278,"DWE","GOVERNMENT OF TANZANIA"
62652,"functional-needs-repair",-8.46891309,38.99973235,"Lindi","vwc","enough",300,"Other","WORLD BANK"
9214,"functional",-8.49800378,38.92639577,"Lindi","vwc","enough",385,"DWE","GOVERNMENT OF TANZANIA"
28147,"functional",-8.53696634,38.91411098,"Lindi","vwc","enough",286,"DWE","GOVERNMENT OF TANZANIA"
18854,"non-functional",-8.48480606,38.88292772,"Lindi","vwc","enough",325,"DWE","GOVERNMENT OF TANZANIA"
57699,"non-functional",-9.52124678,39.47582482,"Lindi","other","seasonal",530,"DWE","GOVERNMENT OF TANZANIA"
10021,"non-functional",-9.551353,39.31981597,"Lindi","vwc","enough",560,"Other","Other"
59762,"non-functional",-9.48395114,39.46551634,"Lindi","wug","dry",1,"DWE","WORLD BANK"
62222,"non-functional",-8.74664336,39.42050199,"Lindi","unknown","insufficient",340,"Other","Other"
65346,"non-functional",-8.79396431,39.34887814,"Lindi","vwc","enough",412,"DWE","TASAF"
22947,"functional",-8.72298894,39.27143347,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
16179,"non-functional",-8.80263124,39.34786341,"Lindi","vwc","enough",350,"DWE","TASAF"
36222,"non-functional",-8.77401069,39.40782285,"Lindi","unknown","enough",100,"Other","Other"
9075,"functional",-8.77630915,39.3188491,"Lindi","vwc","enough",89,"Other","Other"
51228,"non-functional",-8.79801342,39.34784966,"Lindi","vwc","enough",438,"DWE","TASAF"
26850,"functional",-9.3853936,39.61859436,"Lindi","vwc","enough",800,"DWE","GOVERNMENT OF TANZANIA"
39393,"functional",-9.42872338,39.59755129,"Lindi","vwc","enough",123,"DWE","GOVERNMENT OF TANZANIA"
64039,"functional",-9.31710652,39.61932106,"Lindi","vwc","enough",800,"Other","Other"
7200,"non-functional",-9.2576632,38.98973774,"Lindi","wug","enough",363,"DWE","GOVERNMENT OF TANZANIA"
55847,"functional",-9.27192087,38.94699969,"Lindi","wug","insufficient",230,"DWE","GOVERNMENT OF TANZANIA"
17573,"non-functional",-9.25646844,38.99274905,"Lindi","wug","insufficient",1,"DWE","GOVERNMENT OF TANZANIA"
68059,"non-functional",-9.25809423,38.98761786,"Lindi","wug","enough",590,"DWE","GOVERNMENT OF TANZANIA"
35546,"non-functional",-9.37457075,39.43602895,"Lindi","vwc","enough",340,"DWE","Other"
41382,"non-functional",-9.37485119,39.43764334,"Lindi","vwc","enough",560,"DWE","Other"
8193,"functional-needs-repair",-9.37662288,39.43667996,"Lindi","vwc","enough",1000,"DWE","Other"
55628,"functional",-9.37364164,39.43622802,"Lindi","vwc","enough",340,"DWE","Other"
71971,"non-functional",-9.37303453,39.43793654,"Lindi","vwc","enough",470,"DWE","Other"
21611,"functional",-8.89656155,39.5070642,"Lindi","vwc","insufficient",233,"DWE","GOVERNMENT OF TANZANIA"
29056,"functional",-8.8471566,39.4563803,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
40433,"functional",-8.9611113,39.50210894,"Lindi","vwc","enough",400,"DWE","Other"
44626,"non-functional",-8.79667674,39.3479364,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
30219,"functional",-8.84450652,38.84439962,"Lindi","other","dry",496,"DWE","GOVERNMENT OF TANZANIA"
35674,"functional",-9.18339837,38.67805409,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
73869,"non-functional",-8.84049846,38.84337731,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
13224,"non-functional",-8.84371392,38.84554437,"Lindi","vwc","enough",1000,"DWE","GOVERNMENT OF TANZANIA"
40407,"non-functional",-9.16322231,38.68868865,"Lindi","vwc","enough",212,"DWE","GOVERNMENT OF TANZANIA"
53037,"functional",-8.53200463,39.16858002,"Lindi","vwc","enough",300,"DWE","GOVERNMENT OF TANZANIA"
58451,"functional",-8.51860926,39.16267308,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
60538,"functional",-8.52019234,39.18131287,"Lindi","vwc","enough",269,"DWE","GOVERNMENT OF TANZANIA"
46075,"functional",-8.52185703,39.17513793,"Lindi","vwc","enough",360,"DWE","GOVERNMENT OF TANZANIA"
64335,"non-functional",-8.58831317,39.26002394,"Lindi","vwc","enough",470,"DWE","GOVERNMENT OF TANZANIA"
16337,"non-functional",-8.60235332,39.25923157,"Lindi","vwc","seasonal",367,"Other","Other"
4037,"functional",-8.78046462,39.02582966,"Lindi","vwc","dry",580,"DWE","GOVERNMENT OF TANZANIA"
51189,"functional",-8.78139441,39.02829286,"Lindi","vwc","dry",286,"DWE","GOVERNMENT OF TANZANIA"
52494,"non-functional",-8.78010071,39.03331019,"Lindi","vwc","enough",453,"DWE","GOVERNMENT OF TANZANIA"
14255,"functional",-9.62259041,39.18918883,"Lindi","other","enough",380,"DWE","GOVERNMENT OF TANZANIA"
50892,"functional",-9.67022541,39.07457442,"Lindi","vwc","enough",328,"DWE","Other"
43234,"functional",-9.66961164,39.10816748,"Lindi","vwc","enough",291,"DWE","GOVERNMENT OF TANZANIA"
42433,"functional",-9.67031827,39.10400798,"Lindi","vwc","enough",514,"DWE","GOVERNMENT OF TANZANIA"
10863,"non-functional",-9.67201788,39.1073973,"Lindi","vwc","enough",451,"DWE","GOVERNMENT OF TANZANIA"
64958,"functional-needs-repair",-8.81409671,38.88625047,"Lindi","other","seasonal",560,"DWE","GOVERNMENT OF TANZANIA"
7111,"non-functional",-8.77390118,38.95069016,"Lindi","vwc","enough",230,"DWE","GOVERNMENT OF TANZANIA"
45382,"functional",-8.81064285,38.89285345,"Lindi","vwc","enough",563,"DWE","GOVERNMENT OF TANZANIA"
23387,"functional-needs-repair",-8.78594686,38.91481877,"Lindi","vwc","enough",390,"DWE","GOVERNMENT OF TANZANIA"
13469,"non-functional",-8.81256114,38.89272633,"Lindi","vwc","enough",630,"DWE","GOVERNMENT OF TANZANIA"
63304,"non-functional",-8.80883107,38.89067998,"Lindi","private operator","enough",156,"Other","Other"
20435,"non-functional",-9.10934818,39.54369411,"Lindi","vwc","enough",890,"DWE","GOVERNMENT OF TANZANIA"
51359,"non-functional",-9.13206159,39.56082776,"Lindi","vwc","unknown",530,"DWE","Other"
31489,"functional",-8.5294035,39.5148135,"Lindi","vwc","enough",60,"DWE","GOVERNMENT OF TANZANIA"
63796,"functional",-8.52941209,39.5148718,"Lindi","vwc","enough",300,"Other","Other"
73050,"non-functional",-8.51209737,39.49961507,"Lindi","vwc","enough",100,"Other","Other"
70035,"functional",-8.51317236,39.50114366,"Lindi","vwc","insufficient",40,"DWE","GOVERNMENT OF TANZANIA"
36657,"functional",-8.49827108,39.25792702,"Lindi","private operator","enough",303,"Other","Other"
20166,"functional",-8.50798126,39.25463933,"Lindi","vwc","dry",374,"DWE","GOVERNMENT OF TANZANIA"
20634,"non-functional",-8.49829473,39.25864434,"Lindi","private operator","insufficient",230,"Other","Other"
7428,"functional",-10.03659797,39.45042724,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","Other"
32267,"non-functional",-10.03416506,39.44097036,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","Other"
39302,"functional",-10.04371106,39.46765571,"Lindi","vwc","enough",153,"Other","Other"
28997,"non-functional",-10.04051209,39.42585433,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","Other"
40392,"functional",-10.03628608,39.44910726,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","Other"
48763,"non-functional",-10.03876225,39.457879,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","Other"
64801,"functional",-10.0490237,39.47231696,"Lindi","vwc","enough",1,"Other","Other"
8313,"non-functional",-10.03747619,39.43989507,"Lindi","vwc","enough",1,"DISTRICT COUNCIL","Other"
72364,"functional",-10.09582729,39.36524547,"Lindi","wua","enough",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
11893,"functional",-9.55943948,39.66593676,"Lindi","vwc","insufficient",1,"Other","TASAF"
39554,"functional",-9.55913368,39.666667,"Lindi","vwc","insufficient",1,"Other","TASAF"
62754,"non-functional",-9.55936432,39.66551459,"Lindi","vwc","insufficient",1,"Other","Other"
62311,"functional",-9.6224915,39.68209864,"Lindi","vwc","insufficient",1,"Other","Other"
23936,"functional",-9.6587034,39.53504288,"Lindi","parastatal","seasonal",1,"Other","TASAF"
5706,"non-functional",-9.63309506,39.48423395,"Lindi","vwc","insufficient",1,"Other","Other"
7077,"functional",-10.14165073,39.58653139,"Lindi","vwc","enough",125,"Other","Other"
21674,"non-functional",-10.14661134,39.58054378,"Lindi","vwc","enough",1,"Other","Other"
70993,"non-functional",-10.19239624,39.5345568,"Lindi","wua","enough",243,"Other","Other"
64723,"non-functional",-10.18932368,39.53795702,"Lindi","wua","enough",1,"Other","Other"
24762,"functional",-10.14541061,39.58155076,"Lindi","vwc","enough",165,"Other","Other"
44347,"non-functional",-9.80353033,39.59707162,"Lindi","vwc","insufficient",342,"Other","Other"
67230,"functional",-9.86519419,39.74086561,"Lindi","vwc","enough",500,"Other","Other"
36410,"non-functional",-9.78344853,39.72629235,"Lindi","vwc","insufficient",350,"Other","Other"
54866,"non-functional",-9.77476136,39.72841178,"Lindi","vwc","enough",352,"Other","Other"
12660,"functional",-9.75487619,39.60910739,"Lindi","vwc","insufficient",1,"Other","Other"
18581,"non-functional",-9.77498378,39.59731283,"Lindi","vwc","insufficient",1,"Other","Other"
6153,"non-functional",-9.72777127,39.71301659,"Lindi","vwc","enough",1,"Other","Other"
23132,"functional",-9.72018961,39.71856696,"Lindi","vwc","insufficient",1,"Other","Other"
27778,"functional",-9.57625466,39.37400575,"Lindi","vwc","insufficient",1,"Other","Other"
2195,"functional",-10.11446885,39.24914269,"Lindi","wua","enough",230,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
24975,"functional",-10.12555493,39.64011247,"Lindi","vwc","enough",1200,"Other","Other"
12477,"functional",-10.09681996,39.56656185,"Lindi","vwc","enough",300,"Other","TASAF"
809,"functional",-10.09845689,39.62278351,"Lindi","vwc","enough",320,"Other","Other"
15070,"functional",-10.14780052,39.75308011,"Lindi","vwc","enough",1,"Other","Other"
27871,"non-functional",-10.19218,39.68528052,"Lindi","vwc","enough",1,"Other","Other"
53768,"functional-needs-repair",-10.16860723,39.66642602,"Lindi","vwc","enough",1,"Other","Other"
23078,"non-functional",-10.14834998,39.75278633,"Lindi","parastatal","seasonal",654,"Other","TASAF"
37704,"functional",-10.22513632,39.73521158,"Lindi","vwc","enough",1,"Other","Other"
12806,"functional",-10.16959368,39.667202,"Lindi","vwc","enough",1,"Other","Other"
55110,"functional",-10.19395885,39.68712275,"Lindi","vwc","enough",1,"Other","Other"
50285,"functional",-10.22393219,39.73844033,"Lindi","vwc","enough",1,"Other","Other"
1795,"functional",-10.29887492,39.36222191,"Lindi","vwc","enough",1,"GOVERNMENT","GOVERNMENT OF TANZANIA"
14468,"functional",-10.30232814,39.3637618,"Lindi","vwc","enough",234,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
74095,"non-functional",-10.30127313,39.36643633,"Lindi","vwc","enough",234,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
38658,"non-functional",-10.30066611,39.36132617,"Lindi","vwc","enough",231,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
58230,"non-functional",-10.3002398,39.36829774,"Lindi","wua","insufficient",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
70097,"functional",-10.29835268,39.36182372,"Lindi","parastatal","insufficient",435,"Other","Other"
68865,"functional",-10.30842686,39.34575659,"Lindi","wua","insufficient",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
42365,"functional",-10.29952996,39.3661191,"Lindi","vwc","enough",237,"Other","Other"
70648,"functional",-10.27589722,39.40817003,"Lindi","vwc","enough",478,"Other","Other"
19844,"non-functional",-10.29662828,39.36366746,"Lindi","vwc","enough",212,"Other","Other"
53543,"functional",-10.13516448,39.4802046,"Lindi","vwc","enough",1500,"Other","TASAF"
5674,"functional-needs-repair",-10.1166421,39.86883767,"Lindi","parastatal","seasonal",1,"Other","Other"
16346,"functional",-10.01025775,39.76284041,"Lindi","vwc","insufficient",400,"Other","Other"
38455,"functional",-10.38999463,39.55172489,"Lindi","unknown","unknown",1,"DISTRICT COUNCIL","GOVERNMENT OF TANZANIA"
