"","id","status_group","latitude","longitude","region","management","quantity","population","IMPinstaller","IMPfunder"
"4527",59901,"functional",-8.71442153,34.21967806,"Mbeya","vwc","seasonal",0,"Other","Other"
"4528",59920,"functional",-8.72591531,34.21870665,"Mbeya","vwc","seasonal",0,"Other","Other"
"4529",60126,"non-functional",-8.67159598,33.8622068,"Mbeya","wua","seasonal",0,"Other","Other"
"4530",60152,"functional-needs-repair",-8.76541152,34.37783813,"Mbeya","water board","seasonal",0,"Other","Other"
"4531",60277,"non-functional",-8.68543387,34.04107761,"Mbeya","vwc","enough",0,"Other","Other"
"4532",60281,"non-functional",-8.67515612,33.8638229,"Mbeya","wua","seasonal",0,"Other","Other"
"4533",60376,"functional",-8.7617393,33.64240883,"Mbeya","vwc","seasonal",0,"Other","Other"
"4534",60393,"functional",-8.79725811,34.22226513,"Mbeya","vwc","seasonal",0,"Other","Other"
"4535",60399,"functional",-8.72910961,33.80488498,"Mbeya","wua","seasonal",0,"Other","Other"
"4536",60464,"functional",-8.21178363,34.8018596,"Mbeya","wua","seasonal",0,"Other","Other"
"4537",60517,"functional-needs-repair",-8.15137581,34.86587552,"Mbeya","wua","seasonal",0,"Other","Other"
"4538",60600,"functional",-8.82852348,33.85615884,"Mbeya","wua","insufficient",0,"Other","Other"
"4539",60670,"functional-needs-repair",-8.85625318,34.01865796,"Mbeya","vwc","seasonal",0,"Other","Other"
"4540",61056,"functional",-8.79676767,34.22464114,"Mbeya","vwc","seasonal",0,"Other","Other"
"4541",61132,"non-functional",-8.57493085,34.45640253,"Mbeya","vwc","insufficient",0,"Other","Other"
"4542",61555,"non-functional",-8.85573989,34.02560943,"Mbeya","vwc","seasonal",0,"Other","Other"
"4543",61629,"functional",-8.63829859,34.35912816,"Mbeya","water board","enough",0,"Other","Other"
"4544",61774,"functional",-8.77321806,33.78125697,"Mbeya","wua","seasonal",0,"Other","Other"
"4545",61845,"non-functional",-8.70456128,34.37733198,"Mbeya","water board","seasonal",0,"Other","Other"
"4546",61911,"functional",-8.7713071,33.8481088,"Mbeya","wua","insufficient",0,"Other","Other"
"4547",62125,"functional-needs-repair",-8.67637453,33.86354819,"Mbeya","wua","seasonal",0,"Other","Other"
"4548",62126,"functional",-8.79545051,34.14021131,"Mbeya","vwc","seasonal",0,"Other","Other"
"4549",62147,"functional",-8.85241045,34.03226738,"Mbeya","vwc","insufficient",0,"Other","Other"
"4550",62150,"non-functional",-8.85592017,34.02154897,"Mbeya","vwc","seasonal",0,"Other","Other"
"4551",62182,"non-functional",-8.59241573,34.40593545,"Mbeya","wua","seasonal",0,"Other","Other"
"4552",62305,"functional",-8.82779597,33.85231399,"Mbeya","wua","insufficient",0,"Other","Other"
"4553",62410,"functional-needs-repair",-8.73670656,33.71393727,"Mbeya","vwc","enough",0,"Other","Other"
"4554",62548,"non-functional",-8.8455414,34.0211828,"Mbeya","vwc","seasonal",0,"Other","Other"
"4555",62637,"functional",-8.69190106,34.37627143,"Mbeya","water board","seasonal",0,"Other","Other"
"4556",62659,"functional",-8.81507385,34.13383161,"Mbeya","vwc","seasonal",0,"Other","Other"
"4557",62665,"functional",-8.69865606,34.30254872,"Mbeya","vwc","seasonal",0,"Other","Other"
"4558",62944,"non-functional",-8.82194756,33.85231467,"Mbeya","wua","seasonal",0,"Other","Other"
"4559",62969,"non-functional",-8.76649164,34.37520713,"Mbeya","water board","seasonal",0,"Other","Other"
"4560",63151,"non-functional",-8.70484101,34.1598771,"Mbeya","vwc","seasonal",0,"Other","Other"
"4561",63167,"non-functional",-8.70473738,34.38664442,"Mbeya","water board","seasonal",0,"Other","Other"
"4562",63278,"non-functional",-8.67078275,33.86227033,"Mbeya","wua","seasonal",0,"Other","Other"
"4563",63374,"functional",-8.75155696,34.25859993,"Mbeya","vwc","seasonal",0,"Other","Other"
"4564",63513,"functional",-8.79911486,34.22744331,"Mbeya","vwc","seasonal",0,"Other","Other"
"4565",63605,"functional-needs-repair",-8.7310976,33.80360676,"Mbeya","wua","seasonal",0,"Other","Other"
"4566",63626,"non-functional",-8.69433132,34.05409958,"Mbeya","vwc","enough",0,"Other","Other"
"4567",63648,"functional",-8.72222266,33.79574256,"Mbeya","vwc","enough",0,"Other","Other"
"4568",63746,"functional",-8.85924383,34.03537789,"Mbeya","vwc","enough",0,"Other","Other"
"4569",64110,"functional",-8.82875481,34.18474457,"Mbeya","vwc","seasonal",0,"Other","Other"
"4570",64111,"functional",-8.85218011,34.00881839,"Mbeya","vwc","seasonal",0,"Other","Other"
"4571",64281,"functional",-8.67669079,34.31425334,"Mbeya","vwc","seasonal",0,"Other","Other"
"4572",64501,"functional",-8.80010657,34.22184068,"Mbeya","vwc","seasonal",0,"Other","Other"
"4573",64618,"functional-needs-repair",-8.82354167,33.84715345,"Mbeya","wua","seasonal",0,"Other","Other"
"4574",64668,"functional-needs-repair",-8.85287276,34.01161166,"Mbeya","vwc","seasonal",0,"Other","Other"
"4575",64762,"functional-needs-repair",-8.80473331,33.82177731,"Mbeya","wua","seasonal",0,"Other","Other"
"4576",64797,"functional",-8.76099763,33.63789279,"Mbeya","vwc","seasonal",0,"Other","Other"
"4577",64934,"functional",-8.73759502,34.36909936,"Mbeya","water board","seasonal",0,"Other","Other"
"4578",65113,"functional",-8.7680518,34.38546193,"Mbeya","water board","seasonal",0,"Other","Other"
"4579",65153,"functional",-8.82953673,33.86258486,"Mbeya","wua","insufficient",0,"Other","Other"
"4580",65236,"functional",-8.75811254,33.63803273,"Mbeya","vwc","seasonal",0,"Other","Other"
"4581",65592,"non-functional",-8.74133607,33.77897518,"Mbeya","vwc","seasonal",0,"Other","Other"
"4582",65691,"functional-needs-repair",-8.76929873,34.37692887,"Mbeya","water board","seasonal",0,"Other","Other"
"4583",65736,"functional",-8.71384174,34.38263977,"Mbeya","water board","seasonal",0,"Other","Other"
"4584",65830,"functional",-8.7672048,34.38024691,"Mbeya","water board","seasonal",0,"Other","Other"
"4585",65845,"functional",-8.74289004,33.77956332,"Mbeya","vwc","seasonal",0,"Other","Other"
"4586",65906,"functional",-8.77852181,33.78230018,"Mbeya","wua","seasonal",0,"Other","Other"
"4587",65914,"non-functional",-8.61202585,34.25876627,"Mbeya","vwc","seasonal",0,"Other","Other"
"4588",66026,"functional",-8.21525049,34.8356631,"Mbeya","wua","seasonal",0,"Other","Other"
"4589",66050,"functional",-8.67273807,33.8603793,"Mbeya","wua","seasonal",0,"Other","Other"
"4590",66280,"functional",-8.70424008,34.37525647,"Mbeya","water board","seasonal",0,"Other","Other"
"4591",66323,"functional-needs-repair",-8.67615585,33.8640848,"Mbeya","wua","seasonal",0,"Other","Other"
"4592",66372,"non-functional",-8.51205888,34.71910224,"Mbeya","vwc","enough",0,"Other","Other"
"4593",66451,"functional-needs-repair",-8.3319944,34.69795324,"Mbeya","vwc","seasonal",0,"Other","Other"
"4594",66660,"non-functional",-8.21107546,34.80086637,"Mbeya","wua","seasonal",0,"Other","Other"
"4595",66670,"functional-needs-repair",-8.85683113,34.01105578,"Mbeya","vwc","seasonal",0,"Other","Other"
"4596",66719,"functional",-8.84134548,33.86123625,"Mbeya","wua","seasonal",0,"Other","Other"
"4597",67062,"functional-needs-repair",-8.69637339,34.36215517,"Mbeya","water board","seasonal",0,"Other","Other"
"4598",67259,"functional-needs-repair",-8.21075423,34.80235381,"Mbeya","wua","seasonal",0,"Other","Other"
"4599",67360,"functional-needs-repair",-8.67587965,34.30512417,"Mbeya","vwc","seasonal",0,"Other","Other"
"4600",67371,"non-functional",-8.68427697,34.46501624,"Mbeya","vwc","enough",0,"Other","Other"
"4601",67605,"non-functional",-8.76006789,33.63701709,"Mbeya","vwc","seasonal",0,"Other","Other"
"4602",67611,"non-functional",-8.14003402,34.87579397,"Mbeya","wua","seasonal",0,"Other","Other"
"4603",68123,"functional-needs-repair",-8.78450741,34.08511304,"Mbeya","vwc","insufficient",0,"Other","Other"
"4604",68205,"functional-needs-repair",-8.67419421,33.86076018,"Mbeya","wua","seasonal",0,"Other","Other"
"4605",68453,"non-functional",-8.85509553,34.02200093,"Mbeya","vwc","seasonal",0,"Other","Other"
"4606",68574,"functional",-8.13844556,34.87347323,"Mbeya","wua","seasonal",0,"Other","Other"
"4607",68828,"non-functional",-8.67360745,34.3200355,"Mbeya","vwc","enough",0,"Other","Other"
"4608",68841,"functional",-8.69533062,34.36285122,"Mbeya","water board","seasonal",0,"Other","Other"
"4609",68887,"functional-needs-repair",-8.61393801,34.33972708,"Mbeya","water board","enough",0,"Other","Other"
"4610",69148,"functional-needs-repair",-8.8004131,33.81877233,"Mbeya","wua","seasonal",0,"Other","Other"
"4611",69182,"non-functional",-8.67442895,34.30712007,"Mbeya","vwc","seasonal",0,"Other","Other"
"4612",69501,"functional",-8.79909948,34.13507476,"Mbeya","vwc","seasonal",0,"Other","Other"
"4613",69548,"non-functional",-8.65367239,34.23929995,"Mbeya","vwc","insufficient",0,"Other","Other"
"4614",69560,"functional-needs-repair",-8.77377132,33.63913277,"Mbeya","vwc","seasonal",0,"Other","Other"
"4615",69707,"non-functional",-8.67362272,34.30102702,"Mbeya","vwc","seasonal",0,"Other","Other"
"4616",69799,"functional",-8.75912491,33.64222213,"Mbeya","vwc","seasonal",0,"Other","Other"
"4617",70280,"functional-needs-repair",-8.78953627,34.0817286,"Mbeya","vwc","insufficient",0,"Other","Other"
"4618",70332,"functional-needs-repair",-8.79534181,33.81592669,"Mbeya","wua","seasonal",0,"Other","Other"
"4619",71007,"functional",-8.8252139,34.18976231,"Mbeya","vwc","seasonal",0,"Other","Other"
"4620",71035,"non-functional",-8.609949,34.25698528,"Mbeya","vwc","seasonal",0,"Other","Other"
"4621",71102,"non-functional",-8.86044252,34.04253561,"Mbeya","vwc","seasonal",0,"Other","Other"
"4622",71451,"functional",-8.21013324,34.79780402,"Mbeya","wua","seasonal",0,"Other","Other"
"4623",71463,"functional",-8.84163743,33.86023689,"Mbeya","wua","seasonal",0,"Other","Other"
"4624",72166,"non-functional",-8.67478995,34.32461695,"Mbeya","vwc","enough",0,"Other","Other"
"4625",72381,"functional",-8.73923608,33.70401931,"Mbeya","vwc","enough",0,"Other","Other"
"4626",72438,"functional",-8.82724767,34.13427589,"Mbeya","vwc","seasonal",0,"Other","Other"
"4627",72593,"functional-needs-repair",-8.76573501,34.37140143,"Mbeya","water board","seasonal",0,"Other","Other"
"4628",72679,"functional",-8.69952655,34.38693319,"Mbeya","water board","seasonal",0,"Other","Other"
"4629",72789,"functional",-8.76381855,34.37709469,"Mbeya","water board","seasonal",0,"Other","Other"
"4630",72817,"non-functional",-8.86149213,34.0537186,"Mbeya","vwc","seasonal",0,"Other","Other"
"4631",72981,"functional",-8.77994557,33.78421925,"Mbeya","wua","seasonal",0,"Other","Other"
"4632",73228,"non-functional",-8.70032183,34.29116312,"Mbeya","vwc","seasonal",0,"Other","Other"
"4633",73302,"functional",-8.80392072,34.21766044,"Mbeya","vwc","seasonal",0,"Other","Other"
"4634",73305,"functional",-8.4557132,34.64100419,"Mbeya","vwc","enough",0,"Other","Other"
"4635",73399,"functional-needs-repair",-8.70921011,34.1566954,"Mbeya","vwc","seasonal",0,"Other","Other"
"4636",73587,"functional",-8.71490069,34.38088154,"Mbeya","water board","seasonal",0,"Other","Other"
"4637",73671,"non-functional",-8.85436511,34.02398307,"Mbeya","vwc","seasonal",0,"Other","Other"
"4638",73965,"non-functional",-8.62109488,34.34888684,"Mbeya","water board","enough",0,"Other","Other"
"4639",74042,"functional",-8.79704606,34.14097324,"Mbeya","vwc","seasonal",0,"Other","Other"
"4640",3570,"functional-needs-repair",-8.64446208,33.55796381,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4641",8474,"functional",-8.64386905,33.54945818,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4642",32839,"functional",-8.6401911,33.56293015,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4643",44933,"functional",-8.66597049,33.56338048,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4644",54779,"functional-needs-repair",-8.61922026,33.53440573,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4645",72931,"non-functional",-8.64524012,33.55941389,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4646",56463,"functional",-8.64349176,33.54638691,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4647",23674,"functional",-8.64710634,33.55846017,"Mbeya","vwc","enough",0,"GOVERNMENT","DANIDA"
"4648",53156,"functional",-8.42528283,33.44205397,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4649",49042,"non-functional",-8.4250258,33.43950678,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4650",25515,"functional",-8.42765678,33.44772621,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4651",13404,"functional",-8.60960573,32.92296773,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4652",65837,"functional",-8.60823208,32.92164844,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4653",37432,"functional",-8.61020528,32.91903284,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4654",45007,"functional",-8.70395627,33.28731282,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4655",69317,"functional",-8.69997859,33.28621527,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4656",70664,"functional",-8.70825724,33.2815333,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4657",15275,"functional-needs-repair",-8.70879431,33.2833197,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4658",45987,"functional-needs-repair",-8.57397012,33.35000979,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4659",57195,"non-functional",-7.1449262,33.48515433,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4660",47897,"functional",-7.14472778,33.49229971,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4661",12541,"non-functional",-7.14323468,33.49327218,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4662",11869,"non-functional",-8.56946102,33.06852991,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4663",53358,"non-functional",-8.63484025,33.15126006,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4664",57591,"functional",-8.59339516,33.10658194,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4665",27963,"non-functional",-8.57614666,33.06124734,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4666",25043,"functional-needs-repair",-8.58841377,33.11469666,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4667",16222,"non-functional",-8.56681701,33.06457449,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4668",32291,"functional",-8.63272715,33.14480021,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4669",60804,"non-functional",-8.65814346,33.18374468,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4670",51277,"non-functional",-8.08922731,33.34903545,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4671",34594,"functional",-7.97308506,33.20847499,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4672",4418,"non-functional",-7.97448837,33.20898122,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4673",38271,"non-functional",-8.05876867,33.20446363,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4674",38302,"non-functional",-7.51463288,33.44610457,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4675",9635,"functional",-8.45033371,33.27014784,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4676",17150,"functional",-8.44869079,33.26946111,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4677",38020,"functional",-8.41452556,33.15835624,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4678",51581,"non-functional",-8.41375575,33.15594985,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4679",48105,"non-functional",-8.41653829,33.15682893,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4680",14853,"non-functional",-8.41198798,33.16012589,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4681",73593,"non-functional",-8.0893355,33.25424193,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4682",21565,"functional-needs-repair",-8.25884305,33.24466797,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4683",36690,"functional-needs-repair",-8.45954688,33.00742442,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4684",43219,"functional",-8.43940187,33.01658261,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4685",27187,"functional-needs-repair",-8.44172974,33.01116569,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4686",65804,"functional",-8.44394785,33.01196053,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4687",50560,"functional",-8.35248431,32.90689973,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4688",29381,"non-functional",-8.43212922,33.01495758,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4689",62212,"functional",-8.35440796,32.90954584,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4690",10096,"non-functional",-8.44029892,33.01458228,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4691",22209,"non-functional",-8.44155856,33.01230713,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4692",51656,"non-functional",-8.45317946,33.0045873,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4693",48142,"functional",-8.5923537,33.50125483,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4694",8657,"non-functional",-8.54134965,33.43246884,"Mbeya","vwc","seasonal",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4695",60905,"functional",-8.56656996,33.45290606,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4696",65749,"functional",-8.57104238,33.45883008,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4697",27367,"functional",-8.59050888,33.03398011,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4698",57432,"functional",-8.53046515,33.07076056,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4699",33039,"non-functional",-7.91405721,33.32061845,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4700",23526,"functional",-7.91091918,33.32319254,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4701",39099,"functional",-7.91178011,33.32577425,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4702",12737,"functional",-7.91032301,33.32201468,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4703",41881,"non-functional",-7.74370782,32.81521129,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4704",34645,"non-functional",-7.71807962,32.79120659,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4705",8149,"non-functional",-7.73903134,32.82156014,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4706",17266,"non-functional",-7.71732122,32.78582018,"Mbeya","vwc","enough",0,"GOVERNMENT","GOVERNMENT OF TANZANIA"
"4707",39848,"functional",-9.48457814,33.2666608,"Mbeya","vwc","insufficient",0,"Other","Other"
"4708",14239,"functional",-9.49944707,33.34706198,"Mbeya","vwc","dry",0,"Other","Other"
"4709",14418,"functional",-9.48725513,33.28263555,"Mbeya","vwc","insufficient",0,"Other","Other"
"4710",32930,"functional",-9.48495842,33.26774911,"Mbeya","vwc","insufficient",0,"Other","Other"
"4711",53079,"functional",-9.52692755,33.38724897,"Mbeya","vwc","seasonal",0,"Other","Other"
"4712",48521,"functional",-9.48497765,33.34842334,"Mbeya","vwc","unknown",0,"Other","Other"
"4713",8462,"functional",-9.38381571,33.07482653,"Mbeya","vwc","seasonal",0,"Other","Other"
"4714",42445,"functional",-9.38195941,33.04095568,"Mbeya","vwc","seasonal",0,"Other","Other"
"4715",12970,"functional",-9.42544647,33.08380237,"Mbeya","vwc","seasonal",0,"Other","Other"
"4716",62257,"non-functional",-9.42750504,33.08080265,"Mbeya","vwc","seasonal",0,"Other","Other"
"4717",52768,"functional",-9.4266684,33.08277426,"Mbeya","vwc","seasonal",0,"Other","Other"
"4718",405,"functional",-9.37407346,33.03571048,"Mbeya","vwc","insufficient",0,"Other","Other"
"4719",11244,"non-functional",-9.3542104,33.03837448,"Mbeya","vwc","insufficient",0,"Other","Other"
"4720",40526,"non-functional",-9.38794893,33.04157147,"Mbeya","vwc","insufficient",0,"Other","Other"
"4721",48891,"functional",-9.36326773,33.0403218,"Mbeya","vwc","insufficient",0,"Other","Other"
"4722",54253,"non-functional",-9.42467422,33.07979828,"Mbeya","vwc","seasonal",0,"Other","Other"
"4723",41332,"non-functional",-9.60158377,33.68911907,"Mbeya","water authority","dry",0,"Other","DANIDA"
"4724",64299,"non-functional",-9.60158052,33.69417819,"Mbeya","water authority","dry",0,"Other","DANIDA"
"4725",61286,"non-functional",-9.58192348,33.70665347,"Mbeya","water authority","enough",0,"Other","DANIDA"
"4726",52417,"functional",-9.56974243,33.70659215,"Mbeya","water authority","enough",0,"Other","DANIDA"
"4727",16120,"non-functional",-9.57177645,33.70790864,"Mbeya","water authority","enough",0,"Other","Other"
"4728",5210,"non-functional",-9.47016786,33.13252867,"Mbeya","vwc","seasonal",0,"Other","Other"
"4729",49852,"functional",-9.47113155,33.13728024,"Mbeya","vwc","seasonal",0,"Other","Other"
"4730",2855,"non-functional",-9.48349359,33.21323835,"Mbeya","vwc","seasonal",0,"Other","Other"
"4731",2986,"functional",-9.47927199,33.21219877,"Mbeya","vwc","seasonal",0,"Other","Other"
"4732",2262,"non-functional",-9.46466332,33.12852771,"Mbeya","vwc","seasonal",0,"Other","Other"
"4733",16172,"non-functional",-9.35574174,33.09815444,"Mbeya","vwc","insufficient",0,"Other","Other"
"4734",50134,"non-functional",-9.35649532,33.1494283,"Mbeya","vwc","dry",0,"Other","Other"
"4735",51571,"non-functional",-9.35748153,33.14311463,"Mbeya","vwc","insufficient",0,"Other","Other"
"4736",24970,"functional",-9.35337653,33.10618091,"Mbeya","vwc","insufficient",0,"Other","Other"
"4737",54173,"non-functional",-9.36801445,33.17321947,"Mbeya","vwc","insufficient",0,"Other","Other"
"4738",33341,"non-functional",-9.34118942,33.13808851,"Mbeya","vwc","insufficient",0,"Other","Other"
"4739",27880,"functional",-9.50679267,33.49264138,"Mbeya","vwc","insufficient",0,"Other","Other"
"4740",6030,"functional-needs-repair",-9.50527346,33.49289411,"Mbeya","vwc","insufficient",0,"Other","Other"
"4741",26070,"functional",-9.3319714,33.50631222,"Mbeya","vwc","insufficient",0,"Other","Other"
"4742",53773,"functional",-9.5472569,33.46148305,"Mbeya","vwc","insufficient",0,"Other","Other"
"4743",19089,"non-functional",-9.32970169,32.96487497,"Mbeya","vwc","unknown",0,"Other","Other"
"4744",30887,"functional",-9.31762037,32.93888035,"Mbeya","vwc","seasonal",0,"Other","Other"
"4745",34532,"non-functional",-9.30308389,32.92856684,"Mbeya","vwc","enough",0,"Other","Other"
"4746",32999,"functional",-9.30715505,32.92943897,"Mbeya","vwc","dry",0,"Other","Other"
"4747",50170,"functional",-9.30588171,33.00327799,"Mbeya","vwc","insufficient",0,"Other","Other"
"4748",3593,"functional",-9.34842095,32.99542358,"Mbeya","vwc","insufficient",0,"Other","Other"
"4749",18863,"functional",-9.3611062,32.96354091,"Mbeya","vwc","enough",0,"Other","Other"
"4750",35533,"functional",-9.35193758,33.0054662,"Mbeya","vwc","insufficient",0,"Other","Other"
"4751",22439,"functional",-9.31294442,32.95609201,"Mbeya","vwc","seasonal",0,"Other","Other"
"4752",5661,"non-functional",-9.35572745,32.92827281,"Mbeya","vwc","dry",0,"Other","Other"
"4753",33327,"functional-needs-repair",-9.35218904,32.92474791,"Mbeya","vwc","dry",0,"Other","Other"
"4754",12189,"non-functional",-9.36307901,33.2282557,"Mbeya","vwc","dry",0,"Other","Other"
"4755",73292,"non-functional",-9.34501375,33.22908155,"Mbeya","vwc","dry",0,"Other","Other"
"4756",63384,"functional",-9.25910171,33.23850747,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"4757",55952,"non-functional",-9.27043492,33.24149279,"Mbeya","vwc","dry",0,"Other","Other"
"4758",71270,"functional-needs-repair",-9.25449387,33.24112005,"Mbeya","wug","seasonal",0,"DANIDA","DANIDA"
"4759",26180,"non-functional",-9.25838251,33.2400653,"Mbeya","wug","enough",0,"KKKT","KKKT"
"4760",27179,"functional",-9.39347306,33.51036313,"Mbeya","vwc","insufficient",0,"Other","Other"
"4761",48758,"functional",-9.39316746,33.51148208,"Mbeya","vwc","insufficient",0,"Other","Other"
"4762",58744,"functional",-9.39360626,33.50995619,"Mbeya","vwc","insufficient",0,"Other","Other"
"4763",47673,"non-functional",-9.39293783,33.51214355,"Mbeya","vwc","insufficient",0,"Other","Other"
"4764",38562,"functional-needs-repair",-9.62378462,33.88051475,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4765",63817,"non-functional",-9.60575378,33.9185436,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4766",44737,"functional-needs-repair",-9.63904684,33.92074878,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4767",10445,"non-functional",-9.63940307,33.93132885,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4768",11454,"non-functional",-9.61384154,33.94198383,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4769",15291,"non-functional",-9.60956177,33.92563947,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4770",14605,"non-functional",-9.60548274,33.92821958,"Mbeya","vwc","enough",0,"DWE","Other"
"4771",43073,"non-functional",-9.63460679,33.93749349,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4772",60757,"functional",-9.61046995,33.91749502,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4773",67106,"functional",-9.61350731,33.90871721,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4774",40402,"functional",-9.60586207,33.91819247,"Mbeya","vwc","dry",0,"Other","DANIDA"
"4775",69400,"non-functional",-9.55661414,33.77911331,"Mbeya","vwc","insufficient",0,"Other","DANIDA"
